ID,INV,DATE,CATALOG,PCODE,QTY,CUSTNUM,ORIGEN
1115,165075,1998-01-12,PETS,PT1100,1,"Mooreson, Ms. Michelle",CATALOG
1116,165075,1998-01-12,PETS,PT2100,2,"Mooreson, Ms. Michelle",CATALOG
1117,165075,1998-01-12,PETS,PT4300,3,"Mooreson, Ms. Michelle",CATALOG
1118,174801,1998-03-08,TOYS,TY3700,1,"Mooreson, Ms. Michelle",CATALOG
1119,211697,1998-08-18,SPORTS,SP3000,1,"Mooreson, Ms. Michelle",CATALOG
1120,215450,1998-09-03,PETS,PT3100,3,"Mooreson, Ms. Michelle",CATALOG
1121,232688,1998-11-15,SPORTS,SP2400,4,"Mooreson, Ms. Michelle",CATALOG
1122,239012,1998-12-12,SPORTS,SP3100,1,"Mooreson, Ms. Michelle",CATALOG
1123,239673,1998-12-15,TOYS,TY2100,4,"Mooreson, Ms. Michelle",CATALOG
1124,240401,1998-12-18,TOYS,TY1750,1,"Mooreson, Ms. Michelle",CATALOG
1125,240401,1998-12-18,TOYS,TY2100,1,"Mooreson, Ms. Michelle",CATALOG
1126,240401,1998-12-18,TOYS,TY4700,1,"Mooreson, Ms. Michelle",CATALOG
1127,117753,2000-08-11,SPORTS,SP2300,1,"Mooreson, Ms. Michelle",CATALOG
1128,126407,2000-09-26,PETS,PT4200,1,"Mooreson, Ms. Michelle",CATALOG
1129,156275,2001-03-03,TOYS,TY4600,1,"Mooreson, Ms. Michelle",CATALOG
1130,165075,2001-04-21,PETS,PT1100,1,"Mooreson, Ms. Michelle",CATALOG
1131,165075,2001-04-21,PETS,PT2100,2,"Mooreson, Ms. Michelle",CATALOG
1132,165075,2001-04-21,PETS,PT4300,3,"Mooreson, Ms. Michelle",CATALOG
1133,102137,1997-01-28,GARDENING,GD3400,1,"Jones, Mr. Ricardo",CATALOG
1134,102695,1997-02-01,PETS,PT2000,1,"Jones, Mr. Ricardo",CATALOG
1135,102695,1997-02-01,PETS,PT4100,1,"Jones, Mr. Ricardo",CATALOG
1136,102695,1997-02-01,PETS,PT4500,1,"Jones, Mr. Ricardo",CATALOG
1137,112505,1997-04-05,SPORTS,SP1600,4,"Jones, Mr. Ricardo",CATALOG
1138,166210,1998-01-19,SOFTWARE,SW1991,1,"Jones, Mr. Ricardo",CATALOG
1139,170880,1998-02-15,SPORTS,SP2000,4,"Jones, Mr. Ricardo",CATALOG
1140,172125,1998-02-22,GARDENING,GD1400,3,"Jones, Mr. Ricardo",CATALOG
1141,201877,1998-07-07,SPORTS,SP2300,1,"Jones, Mr. Ricardo",CATALOG
1142,214491,1998-08-30,SOFTWARE,SW2147,2,"Jones, Mr. Ricardo",CATALOG
1143,214491,1998-08-30,SOFTWARE,SW3545,1,"Jones, Mr. Ricardo",CATALOG
1144,214491,1998-08-30,SOFTWARE,SW6531,1,"Jones, Mr. Ricardo",CATALOG
1145,216398,1998-09-07,GARDENING,GD1200,1,"Jones, Mr. Ricardo",CATALOG
1146,226610,1998-10-20,TOYS,TY4200,4,"Jones, Mr. Ricardo",CATALOG
1147,228471,1998-10-28,SOFTWARE,SW3895,4,"Jones, Mr. Ricardo",CATALOG
1148,233651,1998-11-19,SPORTS,SP2400,1,"Jones, Mr. Ricardo",CATALOG
1149,234780,1998-11-24,SPORTS,SP1100,1,"Jones, Mr. Ricardo",CATALOG
1150,102137,2000-05-07,GARDENING,GD3400,1,"Jones, Mr. Ricardo",CATALOG
1151,102695,2000-05-11,PETS,PT2000,1,"Jones, Mr. Ricardo",CATALOG
1152,102695,2000-05-11,PETS,PT4100,1,"Jones, Mr. Ricardo",CATALOG
1153,102695,2000-05-11,PETS,PT4500,1,"Jones, Mr. Ricardo",CATALOG
1154,112505,2000-07-13,SPORTS,SP1600,4,"Jones, Mr. Ricardo",CATALOG
1155,166210,2001-04-28,SOFTWARE,SW1991,1,"Jones, Mr. Ricardo",CATALOG
1156,170880,2001-05-25,SPORTS,SP2000,4,"Jones, Mr. Ricardo",CATALOG
1157,112677,1997-04-06,GARDENING,GD1001,1,"Wise, Mr. C. J.",CATALOG
1158,116996,1997-04-30,SPORTS,SP2000,1,"Wise, Mr. C. J.",CATALOG
1159,121129,1997-05-22,PETS,PT1100,1,"Wise, Mr. C. J.",CATALOG
1160,121129,1997-05-22,PETS,PT1400,3,"Wise, Mr. C. J.",CATALOG
1161,121129,1997-05-22,PETS,PT2200,1,"Wise, Mr. C. J.",CATALOG
1162,125077,1997-06-12,TOYS,TY4300,4,"Wise, Mr. C. J.",CATALOG
1163,144352,1997-09-21,SPORTS,SP2500,1,"Wise, Mr. C. J.",CATALOG
1164,176807,1998-03-18,GARDENING,GD1200,1,"Wise, Mr. C. J.",CATALOG
1165,176807,1998-03-18,GARDENING,GD1300,1,"Wise, Mr. C. J.",CATALOG
1166,176807,1998-03-18,GARDENING,GD3100,1,"Wise, Mr. C. J.",CATALOG
1167,196447,1998-06-14,TOYS,TY5100,1,"Wise, Mr. C. J.",CATALOG
1168,215452,1998-09-03,SPORTS,SP1300,1,"Wise, Mr. C. J.",CATALOG
1169,215452,1998-09-03,SPORTS,SP2500,1,"Wise, Mr. C. J.",CATALOG
1170,215452,1998-09-03,SPORTS,SP3000,1,"Wise, Mr. C. J.",CATALOG
1171,233409,1998-11-18,SPORTS,SP2000,2,"Wise, Mr. C. J.",CATALOG
1172,233409,1998-11-18,SPORTS,SP2300,2,"Wise, Mr. C. J.",CATALOG
1173,233409,1998-11-18,SPORTS,SP2700,1,"Wise, Mr. C. J.",CATALOG
1174,233409,1998-11-18,SPORTS,SP3000,1,"Wise, Mr. C. J.",CATALOG
1175,112677,2000-07-14,GARDENING,GD1001,1,"Wise, Mr. C. J.",CATALOG
1176,116996,2000-08-07,SPORTS,SP2000,1,"Wise, Mr. C. J.",CATALOG
1177,121129,2000-08-29,PETS,PT1100,1,"Wise, Mr. C. J.",CATALOG
1178,121129,2000-08-29,PETS,PT1400,3,"Wise, Mr. C. J.",CATALOG
1179,121129,2000-08-29,PETS,PT2200,1,"Wise, Mr. C. J.",CATALOG
1180,125077,2000-09-19,TOYS,TY4300,4,"Wise, Mr. C. J.",CATALOG
1181,144352,2000-12-29,SPORTS,SP2500,1,"Wise, Mr. C. J.",CATALOG
1182,114466,1997-04-16,SPORTS,SP1400,1,"Black, Ms. Heather",CATALOG
1183,121131,1997-05-22,GARDENING,GD3100,1,"Black, Ms. Heather",CATALOG
1184,129279,1997-07-04,TOYS,TY1700,1,"Black, Ms. Heather",CATALOG
1185,146602,1997-10-03,SOFTWARE,SW7935,1,"Black, Ms. Heather",CATALOG
1186,157823,1997-12-02,PETS,PT2000,1,"Black, Ms. Heather",CATALOG
1187,157823,1997-12-02,PETS,PT2100,2,"Black, Ms. Heather",CATALOG
1188,157823,1997-12-02,PETS,PT3100,3,"Black, Ms. Heather",CATALOG
1189,157823,1997-12-02,PETS,PT3300,1,"Black, Ms. Heather",CATALOG
1190,165862,1998-01-17,GARDENING,GD1300,2,"Black, Ms. Heather",CATALOG
1191,169210,1998-02-06,SPORTS,SP3400,1,"Black, Ms. Heather",CATALOG
1192,176210,1998-03-15,SOFTWARE,SW7383,1,"Black, Ms. Heather",CATALOG
1193,177198,1998-03-20,SPORTS,SP2600,1,"Black, Ms. Heather",CATALOG
1194,177198,1998-03-20,SPORTS,SP3400,1,"Black, Ms. Heather",CATALOG
1195,190862,1998-05-21,SPORTS,SP3300,1,"Black, Ms. Heather",CATALOG
1196,193608,1998-06-02,COLLECTIBLES,CC3300,4,"Black, Ms. Heather",CATALOG
1197,207418,1998-07-31,TOYS,TY1850,1,"Black, Ms. Heather",CATALOG
1198,216129,1998-09-06,SPORTS,SP1000,1,"Black, Ms. Heather",CATALOG
1199,216129,1998-09-06,SPORTS,SP2600,1,"Black, Ms. Heather",CATALOG
1200,216129,1998-09-06,SPORTS,SP2700,1,"Black, Ms. Heather",CATALOG
1201,216129,1998-09-06,SPORTS,SP3200,1,"Black, Ms. Heather",CATALOG
1202,221632,1998-09-29,TOYS,TY2600,1,"Black, Ms. Heather",CATALOG
1203,221632,1998-09-29,TOYS,TY3500,1,"Black, Ms. Heather",CATALOG
1204,221632,1998-09-29,TOYS,TY5100,1,"Black, Ms. Heather",CATALOG
1205,221864,1998-09-30,GARDENING,GD3100,1,"Black, Ms. Heather",CATALOG
1206,114466,2000-07-24,SPORTS,SP1400,1,"Black, Ms. Heather",CATALOG
1207,121131,2000-08-29,GARDENING,GD3100,1,"Black, Ms. Heather",CATALOG
1208,129279,2000-10-11,TOYS,TY1700,1,"Black, Ms. Heather",CATALOG
1209,146602,2001-01-10,SOFTWARE,SW7935,1,"Black, Ms. Heather",CATALOG
1210,157823,2001-03-11,PETS,PT2000,1,"Black, Ms. Heather",CATALOG
1211,157823,2001-03-11,PETS,PT2100,2,"Black, Ms. Heather",CATALOG
1212,157823,2001-03-11,PETS,PT3100,3,"Black, Ms. Heather",CATALOG
1213,157823,2001-03-11,PETS,PT3300,1,"Black, Ms. Heather",CATALOG
1214,165862,2001-04-26,GARDENING,GD1300,2,"Black, Ms. Heather",CATALOG
1215,169210,2001-05-16,SPORTS,SP3400,1,"Black, Ms. Heather",CATALOG
1216,104483,1997-02-14,SPORTS,SP3200,1,"Ashford, Mr. John",CATALOG
1217,136327,1997-08-10,TOYS,TY1650,1,"Ashford, Mr. John",CATALOG
1218,136327,1997-08-10,TOYS,TY1750,1,"Ashford, Mr. John",CATALOG
1220,136327,1997-08-10,TOYS,TY4300,3,"Ashford, Mr. John",CATALOG
1221,143183,1997-09-15,PETS,PT1400,1,"Ashford, Mr. John",CATALOG
1222,143183,1997-09-15,PETS,PT3300,1,"Ashford, Mr. John",CATALOG
1223,143183,1997-09-15,PETS,PT4200,1,"Ashford, Mr. John",CATALOG
1224,160286,1997-12-15,SOFTWARE,SW4825,3,"Ashford, Mr. John",CATALOG
1225,207864,1998-08-02,SPORTS,SP3000,3,"Ashford, Mr. John",CATALOG
1226,226837,1998-10-21,SPORTS,SP2200,1,"Ashford, Mr. John",CATALOG
1227,104483,2000-05-24,SPORTS,SP3200,1,"Ashford, Mr. John",CATALOG
1228,136327,2000-11-17,TOYS,TY1650,1,"Ashford, Mr. John",CATALOG
1229,136327,2000-11-17,TOYS,TY1750,1,"Ashford, Mr. John",CATALOG
1230,136327,2000-11-17,TOYS,TY3700,1,"Ashford, Mr. John",CATALOG
1231,136327,2000-11-17,TOYS,TY4300,3,"Ashford, Mr. John",CATALOG
1232,143183,2000-12-23,PETS,PT1400,1,"Ashford, Mr. John",CATALOG
1233,143183,2000-12-23,PETS,PT3300,1,"Ashford, Mr. John",CATALOG
1234,143183,2000-12-23,PETS,PT4200,1,"Ashford, Mr. John",CATALOG
1235,160286,2001-03-24,SOFTWARE,SW4825,3,"Ashford, Mr. John",CATALOG
1236,105851,1997-02-23,GARDENING,GD1500,1,"Janus, Mr. David",CATALOG
1237,112885,1997-04-07,TOYS,TY1200,1,"Janus, Mr. David",CATALOG
1238,112885,1997-04-07,TOYS,TY2200,2,"Janus, Mr. David",CATALOG
1239,112885,1997-04-07,TOYS,TY2500,1,"Janus, Mr. David",CATALOG
1240,112885,1997-04-07,TOYS,TY5100,1,"Janus, Mr. David",CATALOG
1241,126062,1997-06-17,GARDENING,GD1500,1,"Janus, Mr. David",CATALOG
1242,126062,1997-06-17,GARDENING,GD2000,3,"Janus, Mr. David",CATALOG
1243,132120,1997-07-19,PETS,PT1300,4,"Janus, Mr. David",CATALOG
1244,132120,1997-07-19,PETS,PT2100,1,"Janus, Mr. David",CATALOG
1245,132120,1997-07-19,PETS,PT2300,1,"Janus, Mr. David",CATALOG
1246,147674,1997-10-09,TOYS,TY3200,1,"Janus, Mr. David",CATALOG
1247,172903,1998-02-26,GARDENING,GD1001,1,"Janus, Mr. David",CATALOG
1248,192682,1998-05-29,TOYS,TY1100,1,"Janus, Mr. David",CATALOG
1249,212171,1998-08-20,TOYS,TY1300,3,"Janus, Mr. David",CATALOG
1250,220925,1998-09-26,SOFTWARE,SW8511,3,"Janus, Mr. David",CATALOG
1251,234314,1998-11-22,SPORTS,SP1100,1,"Janus, Mr. David",CATALOG
1252,242413,1998-12-27,PETS,PT1200,1,"Janus, Mr. David",CATALOG
1253,105851,2000-06-02,GARDENING,GD1500,1,"Janus, Mr. David",CATALOG
1254,112885,2000-07-15,TOYS,TY1200,1,"Janus, Mr. David",CATALOG
1255,112885,2000-07-15,TOYS,TY2200,2,"Janus, Mr. David",CATALOG
1256,112885,2000-07-15,TOYS,TY2500,1,"Janus, Mr. David",CATALOG
1257,112885,2000-07-15,TOYS,TY5100,1,"Janus, Mr. David",CATALOG
1258,126062,2000-09-24,GARDENING,GD1500,1,"Janus, Mr. David",CATALOG
1259,126062,2000-09-24,GARDENING,GD2000,3,"Janus, Mr. David",CATALOG
1260,132120,2000-10-26,PETS,PT1300,4,"Janus, Mr. David",CATALOG
1261,132120,2000-10-26,PETS,PT2100,1,"Janus, Mr. David",CATALOG
1262,132120,2000-10-26,PETS,PT2300,1,"Janus, Mr. David",CATALOG
1263,147674,2001-01-16,TOYS,TY3200,1,"Janus, Mr. David",CATALOG
1264,100924,1997-01-19,PETS,PT2300,1,"Conway, Mr. Merlin",CATALOG
1265,113985,1997-04-13,PETS,PT4500,4,"Conway, Mr. Merlin",CATALOG
1266,128482,1997-06-30,SPORTS,SP3100,1,"Conway, Mr. Merlin",CATALOG
1267,132123,1997-07-19,SPORTS,SP1000,4,"Conway, Mr. Merlin",CATALOG
1268,132123,1997-07-19,SPORTS,SP1300,2,"Conway, Mr. Merlin",CATALOG
1269,132123,1997-07-19,SPORTS,SP1500,1,"Conway, Mr. Merlin",CATALOG
1270,132123,1997-07-19,SPORTS,SP2500,4,"Conway, Mr. Merlin",CATALOG
1271,188322,1998-05-10,PETS,PT3500,4,"Conway, Mr. Merlin",CATALOG
1272,191545,1998-05-24,TOYS,TY1850,4,"Conway, Mr. Merlin",CATALOG
1273,193368,1998-06-01,GARDENING,GD1010,1,"Conway, Mr. Merlin",CATALOG
1274,207868,1998-08-02,SPORTS,SP1000,1,"Conway, Mr. Merlin",CATALOG
1275,212399,1998-08-21,SPORTS,SP1000,1,"Conway, Mr. Merlin",CATALOG
1276,227317,1998-10-23,PETS,PT2400,3,"Conway, Mr. Merlin",CATALOG
1277,227317,1998-10-23,PETS,PT3400,1,"Conway, Mr. Merlin",CATALOG
1278,227317,1998-10-23,PETS,PT4300,1,"Conway, Mr. Merlin",CATALOG
1279,227317,1998-10-23,PETS,PT4400,1,"Conway, Mr. Merlin",CATALOG
1280,100924,2000-04-28,PETS,PT2300,1,"Conway, Mr. Merlin",CATALOG
1281,113985,2000-07-21,PETS,PT4500,4,"Conway, Mr. Merlin",CATALOG
1282,128482,2000-10-07,SPORTS,SP3100,1,"Conway, Mr. Merlin",CATALOG
1283,132123,2000-10-26,SPORTS,SP1000,4,"Conway, Mr. Merlin",CATALOG
1284,132123,2000-10-26,SPORTS,SP1300,2,"Conway, Mr. Merlin",CATALOG
1285,132123,2000-10-26,SPORTS,SP1500,1,"Conway, Mr. Merlin",CATALOG
1286,132123,2000-10-26,SPORTS,SP2500,4,"Conway, Mr. Merlin",CATALOG
1287,107118,1997-03-03,SPORTS,SP1600,1,"Wang, Ms. M. S.",CATALOG
1288,116084,1997-04-25,SPORTS,SP2000,1,"Wang, Ms. M. S.",CATALOG
1289,118694,1997-05-09,GARDENING,GD3000,1,"Wang, Ms. M. S.",CATALOG
1290,135382,1997-08-05,PETS,PT3200,1,"Wang, Ms. M. S.",CATALOG
1291,145118,1997-09-25,PETS,PT3300,1,"Wang, Ms. M. S.",CATALOG
1292,146789,1997-10-04,TOYS,TY2500,2,"Wang, Ms. M. S.",CATALOG
1293,186092,1998-04-30,TOYS,TY4300,2,"Wang, Ms. M. S.",CATALOG
1294,192462,1998-05-28,COLLECTIBLES,CC4300,1,"Wang, Ms. M. S.",CATALOG
1295,200227,1998-06-30,TOYS,TY5300,1,"Wang, Ms. M. S.",CATALOG
1296,215681,1998-09-04,GARDENING,GD4300,1,"Wang, Ms. M. S.",CATALOG
1297,220455,1998-09-24,TOYS,TY4300,1,"Wang, Ms. M. S.",CATALOG
1298,238326,1998-12-09,PETS,PT1100,1,"Wang, Ms. M. S.",CATALOG
1299,107118,2000-06-10,SPORTS,SP1600,1,"Wang, Ms. M. S.",CATALOG
1300,116084,2000-08-02,SPORTS,SP2000,1,"Wang, Ms. M. S.",CATALOG
1301,118694,2000-08-16,GARDENING,GD3000,1,"Wang, Ms. M. S.",CATALOG
1302,135382,2000-11-12,PETS,PT3200,1,"Wang, Ms. M. S.",CATALOG
1303,145118,2001-01-02,PETS,PT3300,1,"Wang, Ms. M. S.",CATALOG
1304,146789,2001-01-11,TOYS,TY2500,2,"Wang, Ms. M. S.",CATALOG
1305,117177,1997-05-01,COLLECTIBLES,CC4700,1,"Jones, Ms. G. L.",CATALOG
1306,117759,1997-05-04,TOYS,TY4700,1,"Jones, Ms. G. L.",CATALOG
1307,132671,1997-07-22,PETS,PT2200,4,"Jones, Ms. G. L.",CATALOG
1308,184978,1998-04-25,COLLECTIBLES,CC2300,3,"Jones, Ms. G. L.",CATALOG
1309,199504,1998-06-27,GARDENING,GD2200,1,"Jones, Ms. G. L.",CATALOG
1310,241552,1998-12-23,TOYS,TY1800,3,"Jones, Ms. G. L.",CATALOG
1311,117177,2000-08-08,COLLECTIBLES,CC4700,1,"Jones, Ms. G. L.",CATALOG
1312,117759,2000-08-11,TOYS,TY4700,1,"Jones, Ms. G. L.",CATALOG
1313,132671,2000-10-29,PETS,PT2200,4,"Jones, Ms. G. L.",CATALOG
1314,113810,1997-04-12,SPORTS,SP3300,4,"Finster, Mr. Howard",CATALOG
1315,121334,1997-05-23,SPORTS,SP3200,3,"Finster, Mr. Howard",CATALOG
1316,123199,1997-06-02,TOYS,TY1100,1,"Finster, Mr. Howard",CATALOG
1317,146405,1997-10-02,PETS,PT3200,3,"Finster, Mr. Howard",CATALOG
1318,155900,1997-11-22,TOYS,TY3800,1,"Finster, Mr. Howard",CATALOG
1319,164490,1998-01-08,PETS,PT4200,4,"Finster, Mr. Howard",CATALOG
1320,170264,1998-02-12,GARDENING,GD1100,3,"Finster, Mr. Howard",CATALOG
1321,175208,1998-03-10,SPORTS,SP1000,1,"Finster, Mr. Howard",CATALOG
1322,175208,1998-03-10,SPORTS,SP1400,2,"Finster, Mr. Howard",CATALOG
1323,175208,1998-03-10,SPORTS,SP1600,1,"Finster, Mr. Howard",CATALOG
1324,175208,1998-03-10,SPORTS,SP2000,1,"Finster, Mr. Howard",CATALOG
1325,203245,1998-07-13,SPORTS,SP3100,1,"Finster, Mr. Howard",CATALOG
1326,226117,1998-10-18,PETS,PT1200,3,"Finster, Mr. Howard",CATALOG
1327,226117,1998-10-18,PETS,PT3300,4,"Finster, Mr. Howard",CATALOG
1328,226117,1998-10-18,PETS,PT3500,4,"Finster, Mr. Howard",CATALOG
1329,229193,1998-10-31,SPORTS,SP2200,1,"Finster, Mr. Howard",CATALOG
1330,229193,1998-10-31,SPORTS,SP2400,1,"Finster, Mr. Howard",CATALOG
1331,229193,1998-10-31,SPORTS,SP2600,1,"Finster, Mr. Howard",CATALOG
1332,229193,1998-10-31,SPORTS,SP3300,1,"Finster, Mr. Howard",CATALOG
1333,232703,1998-11-15,SPORTS,SP1600,3,"Finster, Mr. Howard",CATALOG
1334,232703,1998-11-15,SPORTS,SP2300,1,"Finster, Mr. Howard",CATALOG
1335,232703,1998-11-15,SPORTS,SP2400,1,"Finster, Mr. Howard",CATALOG
1336,232703,1998-11-15,SPORTS,SP2700,1,"Finster, Mr. Howard",CATALOG
1337,113810,2000-07-20,SPORTS,SP3300,4,"Finster, Mr. Howard",CATALOG
1338,121334,2000-08-30,SPORTS,SP3200,3,"Finster, Mr. Howard",CATALOG
1339,123199,2000-09-09,TOYS,TY1100,1,"Finster, Mr. Howard",CATALOG
1340,146405,2001-01-09,PETS,PT3200,3,"Finster, Mr. Howard",CATALOG
1341,155900,2001-03-01,TOYS,TY3800,1,"Finster, Mr. Howard",CATALOG
1342,164490,2001-04-17,PETS,PT4200,4,"Finster, Mr. Howard",CATALOG
1343,170264,2001-05-22,GARDENING,GD1100,3,"Finster, Mr. Howard",CATALOG
1344,101732,1997-01-25,SPORTS,SP2500,1,"Buscemi, Mr. Steve",CATALOG
1345,107772,1997-03-07,PETS,PT4100,1,"Buscemi, Mr. Steve",CATALOG
1346,141099,1997-09-04,PETS,PT1100,1,"Buscemi, Mr. Steve",CATALOG
1347,141099,1997-09-04,PETS,PT2300,3,"Buscemi, Mr. Steve",CATALOG
1348,141099,1997-09-04,PETS,PT2400,1,"Buscemi, Mr. Steve",CATALOG
1349,142800,1997-09-13,TOYS,TY2200,1,"Buscemi, Mr. Steve",CATALOG
1350,144936,1997-09-24,TOYS,TY2600,1,"Buscemi, Mr. Steve",CATALOG
1351,144936,1997-09-24,TOYS,TY3200,1,"Buscemi, Mr. Steve",CATALOG
1352,144936,1997-09-24,TOYS,TY5200,1,"Buscemi, Mr. Steve",CATALOG
1353,155153,1997-11-18,SPORTS,SP1000,1,"Buscemi, Mr. Steve",CATALOG
1354,155153,1997-11-18,SPORTS,SP2200,1,"Buscemi, Mr. Steve",CATALOG
1355,155153,1997-11-18,SPORTS,SP2400,1,"Buscemi, Mr. Steve",CATALOG
1356,171966,1998-02-21,PETS,PT1300,4,"Buscemi, Mr. Steve",CATALOG
1357,176609,1998-03-17,GARDENING,GD3000,1,"Buscemi, Mr. Steve",CATALOG
1358,181661,1998-04-10,GARDENING,GD2400,1,"Buscemi, Mr. Steve",CATALOG
1359,186541,1998-05-02,PETS,PT2200,1,"Buscemi, Mr. Steve",CATALOG
1360,210736,1998-08-14,GARDENING,GD2300,4,"Buscemi, Mr. Steve",CATALOG
1361,211476,1998-08-17,SPORTS,SP1400,1,"Buscemi, Mr. Steve",CATALOG
1362,215686,1998-09-04,SPORTS,SP3200,1,"Buscemi, Mr. Steve",CATALOG
1363,224305,1998-10-10,SPORTS,SP1000,1,"Buscemi, Mr. Steve",CATALOG
1364,229422,1998-11-01,TOYS,TY1700,2,"Buscemi, Mr. Steve",CATALOG
1365,229422,1998-11-01,TOYS,TY1750,1,"Buscemi, Mr. Steve",CATALOG
1366,229422,1998-11-01,TOYS,TY4300,4,"Buscemi, Mr. Steve",CATALOG
1367,101732,2000-05-04,SPORTS,SP2500,1,"Buscemi, Mr. Steve",CATALOG
1368,107772,2000-06-14,PETS,PT4100,1,"Buscemi, Mr. Steve",CATALOG
1369,141099,2000-12-12,PETS,PT1100,1,"Buscemi, Mr. Steve",CATALOG
1370,141099,2000-12-12,PETS,PT2300,3,"Buscemi, Mr. Steve",CATALOG
1371,141099,2000-12-12,PETS,PT2400,1,"Buscemi, Mr. Steve",CATALOG
1372,142800,2000-12-21,TOYS,TY2200,1,"Buscemi, Mr. Steve",CATALOG
1373,144936,2001-01-01,TOYS,TY2600,1,"Buscemi, Mr. Steve",CATALOG
1374,144936,2001-01-01,TOYS,TY3200,1,"Buscemi, Mr. Steve",CATALOG
1375,144936,2001-01-01,TOYS,TY5200,1,"Buscemi, Mr. Steve",CATALOG
1376,155153,2001-02-25,SPORTS,SP1000,1,"Buscemi, Mr. Steve",CATALOG
1377,155153,2001-02-25,SPORTS,SP2200,1,"Buscemi, Mr. Steve",CATALOG
1378,155153,2001-02-25,SPORTS,SP2400,1,"Buscemi, Mr. Steve",CATALOG
1379,171966,2001-05-31,PETS,PT1300,4,"Buscemi, Mr. Steve",CATALOG
1380,128292,1997-06-29,PETS,PT2100,1,"Keitel, Harvey",CATALOG
1381,134460,1997-07-31,TOYS,TY1300,3,"Keitel, Harvey",CATALOG
1382,147495,1997-10-08,TOYS,TY2700,1,"Keitel, Harvey",CATALOG
1383,148417,1997-10-13,TOYS,TY3800,1,"Keitel, Harvey",CATALOG
1384,156864,1997-11-27,SOFTWARE,SW7383,1,"Keitel, Harvey",CATALOG
1385,204608,1998-07-19,SPORTS,SP2400,3,"Keitel, Harvey",CATALOG
1386,206018,1998-07-25,SPORTS,SP2400,4,"Keitel, Harvey",CATALOG
1387,209800,1998-08-10,PETS,PT1000,1,"Keitel, Harvey",CATALOG
1388,128292,2000-10-06,PETS,PT2100,1,"Keitel, Harvey",CATALOG
1389,134460,2000-11-07,TOYS,TY1300,3,"Keitel, Harvey",CATALOG
1390,147495,2001-01-15,TOYS,TY2700,1,"Keitel, Harvey",CATALOG
1391,148417,2001-01-20,TOYS,TY3800,1,"Keitel, Harvey",CATALOG
1392,156864,2001-03-06,SOFTWARE,SW7383,1,"Keitel, Harvey",CATALOG
1393,99178,1997-01-05,SPORTS,SP1000,2,"James, Mr. Rick",CATALOG
1394,99570,1997-01-08,PETS,PT4100,1,"James, Mr. Rick",CATALOG
1395,101585,1997-01-24,SPORTS,SP1000,1,"James, Mr. Rick",CATALOG
1396,101585,1997-01-24,SPORTS,SP1400,2,"James, Mr. Rick",CATALOG
1397,101585,1997-01-24,SPORTS,SP2300,4,"James, Mr. Rick",CATALOG
1398,101585,1997-01-24,SPORTS,SP2300,1,"James, Mr. Rick",CATALOG
1399,113446,1997-04-10,SPORTS,SP1100,2,"James, Mr. Rick",CATALOG
1400,118703,1997-05-09,PETS,PT2100,1,"James, Mr. Rick",CATALOG
1401,122646,1997-05-30,GARDENING,GD1010,1,"James, Mr. Rick",CATALOG
1402,122646,1997-05-30,GARDENING,GD1200,3,"James, Mr. Rick",CATALOG
1403,122646,1997-05-30,GARDENING,GD3300,4,"James, Mr. Rick",CATALOG
1404,122646,1997-05-30,GARDENING,GD4200,1,"James, Mr. Rick",CATALOG
1405,162224,1997-12-25,SPORTS,SP2400,1,"James, Mr. Rick",CATALOG
1406,170093,1998-02-11,SPORTS,SP2200,1,"James, Mr. Rick",CATALOG
1407,184990,1998-04-25,PETS,PT1200,3,"James, Mr. Rick",CATALOG
1408,184990,1998-04-25,PETS,PT3500,4,"James, Mr. Rick",CATALOG
1409,184990,1998-04-25,PETS,PT4500,1,"James, Mr. Rick",CATALOG
1410,206971,1998-07-29,GARDENING,GD1100,1,"James, Mr. Rick",CATALOG
1411,213614,1998-08-26,TOYS,TY3300,1,"James, Mr. Rick",CATALOG
1412,217624,1998-09-12,SPORTS,SP2200,1,"James, Mr. Rick",CATALOG
1413,217624,1998-09-12,SPORTS,SP2400,1,"James, Mr. Rick",CATALOG
1414,217625,1998-09-12,SPORTS,SP2600,1,"James, Mr. Rick",CATALOG
1415,217624,1998-09-12,SPORTS,SP3100,1,"James, Mr. Rick",CATALOG
1416,220934,1998-09-26,PETS,PT2100,2,"James, Mr. Rick",CATALOG
1417,99178,2000-04-14,SPORTS,SP1000,2,"James, Mr. Rick",CATALOG
1418,99570,2000-04-17,PETS,PT4100,1,"James, Mr. Rick",CATALOG
1419,101585,2000-05-03,SPORTS,SP1000,1,"James, Mr. Rick",CATALOG
1420,101585,2000-05-03,SPORTS,SP1400,2,"James, Mr. Rick",CATALOG
1421,101585,2000-05-03,SPORTS,SP2300,4,"James, Mr. Rick",CATALOG
1422,101585,2000-05-03,SPORTS,SP2300,1,"James, Mr. Rick",CATALOG
1423,113446,2000-07-18,SPORTS,SP1100,2,"James, Mr. Rick",CATALOG
1424,118703,2000-08-16,PETS,PT2100,1,"James, Mr. Rick",CATALOG
1425,122646,2000-09-06,GARDENING,GD1010,1,"James, Mr. Rick",CATALOG
1426,122646,2000-09-06,GARDENING,GD1200,3,"James, Mr. Rick",CATALOG
1427,122646,2000-09-06,GARDENING,GD3300,4,"James, Mr. Rick",CATALOG
1428,122646,2000-09-06,GARDENING,GD4200,1,"James, Mr. Rick",CATALOG
