ID,INV,PCODE,DATE,CATALOG,QTY,CUSTNUM,ORIGEN
1100,237791,PT3200,1998-12-07,PETS,1,"Montrose, Mr. B. T.",CATALOG
1101,237791,PT4200,1998-12-07,PETS,1,"Montrose, Mr. B. T.",CATALOG
1102,238016,PT2400,1998-12-08,PETS,1,"Montrose, Mr. B. T.",CATALOG
1103,238016,PT3500,1998-12-08,PETS,1,"Montrose, Mr. B. T.",CATALOG
1104,238016,PT4300,1998-12-08,PETS,3,"Montrose, Mr. B. T.",CATALOG
1105,140829,SW2123,2000-12-11,SOFTWARE,1,"Montrose, Mr. B. T.",CATALOG
1106,136667,TY2400,1997-08-12,TOYS,1,"Monsano, Ms. A. M.",CATALOG
1107,136667,TY3700,1997-08-12,TOYS,1,"Monsano, Ms. A. M.",CATALOG
1108,136667,TY4600,1997-08-12,TOYS,1,"Monsano, Ms. A. M.",CATALOG
1109,136667,TY5100,1997-08-12,TOYS,4,"Monsano, Ms. A. M.",CATALOG
1110,139067,TY5400,1997-08-25,TOYS,3,"Monsano, Ms. A. M.",CATALOG
1111,141782,CC3400,1997-09-08,COLLECTIBLES,2,"Monsano, Ms. A. M.",CATALOG
1112,145415,PT2100,1997-09-27,PETS,1,"Monsano, Ms. A. M.",CATALOG
1113,146158,PT4500,1997-10-01,PETS,1,"Monsano, Ms. A. M.",CATALOG
1114,158712,SP2600,1997-12-07,SPORTS,1,"Monsano, Ms. A. M.",CATALOG
1115,159270,TY5300,1997-12-10,TOYS,1,"Monsano, Ms. A. M.",CATALOG
1116,163238,CC4300,1997-12-31,COLLECTIBLES,3,"Monsano, Ms. A. M.",CATALOG
1117,172258,TY1600,1998-02-23,TOYS,1,"Monsano, Ms. A. M.",CATALOG
1118,185573,CC3400,1998-04-28,COLLECTIBLES,1,"Monsano, Ms. A. M.",CATALOG
1119,186021,TY1300,1998-04-30,TOYS,1,"Monsano, Ms. A. M.",CATALOG
1120,186021,TY1500,1998-04-30,TOYS,1,"Monsano, Ms. A. M.",CATALOG
1121,186021,TY3500,1998-04-30,TOYS,1,"Monsano, Ms. A. M.",CATALOG
1122,217533,TY4200,1998-09-12,TOYS,1,"Monsano, Ms. A. M.",CATALOG
1123,220388,SW1207,1998-09-24,SOFTWARE,1,"Monsano, Ms. A. M.",CATALOG
1124,234048,SP1600,1998-11-21,SPORTS,1,"Monsano, Ms. A. M.",CATALOG
1125,136667,TY2400,2000-11-19,TOYS,1,"Monsano, Ms. A. M.",CATALOG
1126,136667,TY3700,2000-11-19,TOYS,1,"Monsano, Ms. A. M.",CATALOG
1127,136667,TY4600,2000-11-19,TOYS,1,"Monsano, Ms. A. M.",CATALOG
1128,136667,TY5100,2000-11-19,TOYS,4,"Monsano, Ms. A. M.",CATALOG
1129,139067,TY5400,2000-12-02,TOYS,3,"Monsano, Ms. A. M.",CATALOG
1130,141782,CC3400,2000-12-16,COLLECTIBLES,2,"Monsano, Ms. A. M.",CATALOG
1131,145415,PT2100,2001-01-04,PETS,1,"Monsano, Ms. A. M.",CATALOG
1132,146158,PT4500,2001-01-08,PETS,1,"Monsano, Ms. A. M.",CATALOG
1133,158712,SP2600,2001-03-16,SPORTS,1,"Monsano, Ms. A. M.",CATALOG
1134,159270,TY5300,2001-03-19,TOYS,1,"Monsano, Ms. A. M.",CATALOG
1135,163238,CC4300,2001-04-09,COLLECTIBLES,3,"Monsano, Ms. A. M.",CATALOG
1136,99756,PT1100,1997-01-10,PETS,3,"Monsano, Ms. A. Margaret",CATALOG
1137,99756,PT3100,1997-01-10,PETS,1,"Monsano, Ms. A. Margaret",CATALOG
1138,99756,PT3500,1997-01-10,PETS,3,"Monsano, Ms. A. Margaret",CATALOG
1139,130740,SW1828,1997-07-12,SOFTWARE,1,"Monsano, Ms. A. Margaret",CATALOG
1140,134932,GD3100,1997-08-03,GARDENING,3,"Monsano, Ms. A. Margaret",CATALOG
1141,141783,SP1000,1997-09-08,SPORTS,1,"Monsano, Ms. A. Margaret",CATALOG
1142,141783,SP1300,1997-09-08,SPORTS,1,"Monsano, Ms. A. Margaret",CATALOG
1143,141783,SP2300,1997-09-08,SPORTS,4,"Monsano, Ms. A. Margaret",CATALOG
1144,149271,TY3800,1997-10-18,TOYS,1,"Monsano, Ms. A. Margaret",CATALOG
1145,152304,TY3700,1997-11-03,TOYS,1,"Monsano, Ms. A. Margaret",CATALOG
1146,156806,SP2200,1997-11-27,SPORTS,1,"Monsano, Ms. A. Margaret",CATALOG
1147,161595,SW7221,1997-12-22,SOFTWARE,4,"Monsano, Ms. A. Margaret",CATALOG
1148,212564,SP1100,1998-08-22,SPORTS,4,"Monsano, Ms. A. Margaret",CATALOG
1149,212564,SP1300,1998-08-22,SPORTS,1,"Monsano, Ms. A. Margaret",CATALOG
1150,212564,SP3100,1998-08-22,SPORTS,1,"Monsano, Ms. A. Margaret",CATALOG
1151,212564,SP3300,1998-08-22,SPORTS,3,"Monsano, Ms. A. Margaret",CATALOG
1152,213061,SP1000,1998-08-24,SPORTS,4,"Monsano, Ms. A. Margaret",CATALOG
1153,213061,SP3100,1998-08-24,SPORTS,1,"Monsano, Ms. A. Margaret",CATALOG
1154,99756,PT1100,2000-04-19,PETS,3,"Monsano, Ms. A. Margaret",CATALOG
1155,99756,PT3100,2000-04-19,PETS,1,"Monsano, Ms. A. Margaret",CATALOG
1156,99756,PT3500,2000-04-19,PETS,3,"Monsano, Ms. A. Margaret",CATALOG
1157,130740,SW1828,2000-10-19,SOFTWARE,1,"Monsano, Ms. A. Margaret",CATALOG
1158,134932,GD3100,2000-11-10,GARDENING,3,"Monsano, Ms. A. Margaret",CATALOG
1159,141783,SP1000,2000-12-16,SPORTS,1,"Monsano, Ms. A. Margaret",CATALOG
1160,141783,SP1300,2000-12-16,SPORTS,1,"Monsano, Ms. A. Margaret",CATALOG
1161,141783,SP2300,2000-12-16,SPORTS,4,"Monsano, Ms. A. Margaret",CATALOG
1162,149271,TY3800,2001-01-25,TOYS,1,"Monsano, Ms. A. Margaret",CATALOG
1163,152304,TY3700,2001-02-10,TOYS,1,"Monsano, Ms. A. Margaret",CATALOG
1164,156806,SP2200,2001-03-06,SPORTS,1,"Monsano, Ms. A. Margaret",CATALOG
1165,161595,SW7221,2001-03-31,SOFTWARE,4,"Monsano, Ms. A. Margaret",CATALOG
1166,126004,TY1950,1997-06-17,TOYS,1,"Albertson, Mr. Erin",CATALOG
1167,126004,TY4600,1997-06-17,TOYS,3,"Albertson, Mr. Erin",CATALOG
1168,126004,TY5300,1997-06-17,TOYS,1,"Albertson, Mr. Erin",CATALOG
1169,129631,PT4500,1997-07-06,PETS,2,"Albertson, Mr. Erin",CATALOG
1170,142730,GD2200,1997-09-13,GARDENING,1,"Albertson, Mr. Erin",CATALOG
1171,142730,GD2400,1997-09-13,GARDENING,1,"Albertson, Mr. Erin",CATALOG
1172,142730,GD3200,1997-09-13,GARDENING,1,"Albertson, Mr. Erin",CATALOG
1173,142730,GD4100,1997-09-13,GARDENING,1,"Albertson, Mr. Erin",CATALOG
1174,147805,PT3100,1997-10-10,PETS,1,"Albertson, Mr. Erin",CATALOG
1175,147805,PT4100,1997-10-10,PETS,1,"Albertson, Mr. Erin",CATALOG
1176,147805,PT4600,1997-10-10,PETS,4,"Albertson, Mr. Erin",CATALOG
1177,147805,PT4600,1997-10-10,PETS,1,"Albertson, Mr. Erin",CATALOG
1178,198963,SP2400,1998-06-25,SPORTS,4,"Albertson, Mr. Erin",CATALOG
1179,229595,PT2100,1998-11-02,PETS,1,"Albertson, Mr. Erin",CATALOG
1180,233338,CC4100,1998-11-18,COLLECTIBLES,1,"Albertson, Mr. Erin",CATALOG
1181,237797,PT4100,1998-12-07,PETS,2,"Albertson, Mr. Erin",CATALOG
1182,126004,TY1950,2000-09-24,TOYS,1,"Albertson, Mr. Erin",CATALOG
1183,126004,TY4600,2000-09-24,TOYS,3,"Albertson, Mr. Erin",CATALOG
1184,126004,TY5300,2000-09-24,TOYS,1,"Albertson, Mr. Erin",CATALOG
1185,129631,PT4500,2000-10-13,PETS,2,"Albertson, Mr. Erin",CATALOG
1186,147805,PT3100,2001-01-17,PETS,1,"Albertson, Mr. Erin",CATALOG
1187,147805,PT4100,2001-01-17,PETS,1,"Albertson, Mr. Erin",CATALOG
1188,147805,PT4600,2001-01-17,PETS,4,"Albertson, Mr. Erin",CATALOG
1189,147805,PT4600,2001-01-17,PETS,1,"Albertson, Mr. Erin",CATALOG
1190,116399,GD3200,1997-04-27,GARDENING,1,"Eberhart, Ms. Tonya",CATALOG
1191,152307,TY3400,1997-11-03,TOYS,4,"Eberhart, Ms. Tonya",CATALOG
1192,211399,SP2300,1998-08-17,SPORTS,1,"Eberhart, Ms. Tonya",CATALOG
1193,211635,SW2181,1998-08-18,SOFTWARE,4,"Eberhart, Ms. Tonya",CATALOG
1194,211635,SW3545,1998-08-18,SOFTWARE,1,"Eberhart, Ms. Tonya",CATALOG
1195,211635,SW5952,1998-08-18,SOFTWARE,4,"Eberhart, Ms. Tonya",CATALOG
1196,213064,TY2400,1998-08-24,TOYS,1,"Eberhart, Ms. Tonya",CATALOG
1197,231459,SP2600,1998-11-10,SPORTS,1,"Eberhart, Ms. Tonya",CATALOG
1198,116399,GD3200,2000-08-04,GARDENING,1,"Eberhart, Ms. Tonya",CATALOG
1199,152307,TY3400,2001-02-10,TOYS,4,"Eberhart, Ms. Tonya",CATALOG
1200,113748,PT4300,1997-04-12,PETS,1,"Jones, Mr. Samuel",CATALOG
1201,137757,TY4600,1997-08-18,TOYS,1,"Jones, Mr. Samuel",CATALOG
1202,147434,PT1400,1997-10-08,PETS,4,"Jones, Mr. Samuel",CATALOG
1203,153927,TY4200,1997-11-12,TOYS,1,"Jones, Mr. Samuel",CATALOG
1204,230993,SP1300,1998-11-08,SPORTS,1,"Jones, Mr. Samuel",CATALOG
1205,230993,SP1400,1998-11-08,SPORTS,3,"Jones, Mr. Samuel",CATALOG
1206,236105,PT1200,1998-11-30,PETS,1,"Jones, Mr. Samuel",CATALOG
1207,241923,SW7385,1998-12-25,SOFTWARE,1,"Jones, Mr. Samuel",CATALOG
1208,113748,PT4300,2000-07-20,PETS,1,"Jones, Mr. Samuel",CATALOG
1209,137757,TY4600,2000-11-25,TOYS,1,"Jones, Mr. Samuel",CATALOG
1210,147434,PT1400,2001-01-15,PETS,4,"Jones, Mr. Samuel",CATALOG
1211,153927,TY4200,2001-02-19,TOYS,1,"Jones, Mr. Samuel",CATALOG
1212,105518,PT1300,1997-02-21,PETS,4,"Jones, Ms. Kat",CATALOG
1213,143136,SP1400,1997-09-15,SPORTS,1,"Jones, Ms. Kat",CATALOG
1214,143136,SP2500,1997-09-15,SPORTS,2,"Jones, Ms. Kat",CATALOG
1215,143136,SP2600,1997-09-15,SPORTS,3,"Jones, Ms. Kat",CATALOG
1216,148359,PT2100,1997-10-13,PETS,1,"Jones, Ms. Kat",CATALOG
1217,150618,GD1500,1997-10-25,GARDENING,1,"Jones, Ms. Kat",CATALOG
1218,150618,GD3000,1997-10-25,GARDENING,3,"Jones, Ms. Kat",CATALOG
1219,150618,GD3200,1997-10-25,GARDENING,2,"Jones, Ms. Kat",CATALOG
1220,168649,GD1100,1998-02-03,GARDENING,1,"Jones, Ms. Kat",CATALOG
1221,187576,TY1200,1998-05-07,TOYS,3,"Jones, Ms. Kat",CATALOG
1222,187576,TY1850,1998-05-07,TOYS,1,"Jones, Ms. Kat",CATALOG
1223,187576,TY2300,1998-05-07,TOYS,4,"Jones, Ms. Kat",CATALOG
1224,187576,TY3800,1998-05-07,TOYS,1,"Jones, Ms. Kat",CATALOG
1225,209481,PT2200,1998-08-09,PETS,1,"Jones, Ms. Kat",CATALOG
1226,209481,PT2300,1998-08-09,PETS,1,"Jones, Ms. Kat",CATALOG
1227,209481,PT3200,1998-08-09,PETS,1,"Jones, Ms. Kat",CATALOG
1228,209481,PT3200,1998-08-09,PETS,3,"Jones, Ms. Kat",CATALOG
1229,218965,GD2200,1998-09-18,GARDENING,1,"Jones, Ms. Kat",CATALOG
1230,223524,GD4100,1998-10-07,GARDENING,1,"Jones, Ms. Kat",CATALOG
1231,225348,TY4200,1998-10-15,TOYS,1,"Jones, Ms. Kat",CATALOG
1232,239627,PT4600,1998-12-15,PETS,1,"Jones, Ms. Kat",CATALOG
1233,105518,PT1300,2000-05-31,PETS,4,"Jones, Ms. Kat",CATALOG
1234,148359,PT2100,2001-01-20,PETS,1,"Jones, Ms. Kat",CATALOG
1235,110993,SP1200,1997-03-27,SPORTS,1,"Jillian, Ms. Rue",CATALOG
1236,130222,TY4200,1997-07-09,TOYS,1,"Jillian, Ms. Rue",CATALOG
1237,158917,CC2200,1997-12-08,COLLECTIBLES,3,"Jillian, Ms. Rue",CATALOG
1238,163533,SP1000,1998-01-02,SPORTS,1,"Jillian, Ms. Rue",CATALOG
1239,179408,SW1005,1998-03-31,SOFTWARE,3,"Jillian, Ms. Rue",CATALOG
1240,179408,SW7013,1998-03-31,SOFTWARE,1,"Jillian, Ms. Rue",CATALOG
1241,179408,SW7573,1998-03-31,SOFTWARE,1,"Jillian, Ms. Rue",CATALOG
1242,179408,SW9604,1998-03-31,SOFTWARE,1,"Jillian, Ms. Rue",CATALOG
1243,180934,CC1500,1998-04-07,COLLECTIBLES,4,"Jillian, Ms. Rue",CATALOG
1244,182262,GD1400,1998-04-13,GARDENING,1,"Jillian, Ms. Rue",CATALOG
1245,198049,SP2000,1998-06-21,SPORTS,3,"Jillian, Ms. Rue",CATALOG
1246,198049,SP2400,1998-06-21,SPORTS,1,"Jillian, Ms. Rue",CATALOG
1247,198049,SP2500,1998-06-21,SPORTS,1,"Jillian, Ms. Rue",CATALOG
1248,219453,TY1700,1998-09-20,TOYS,1,"Jillian, Ms. Rue",CATALOG
1249,230301,TY5200,1998-11-05,TOYS,1,"Jillian, Ms. Rue",CATALOG
1250,238030,SP2200,1998-12-08,SPORTS,1,"Jillian, Ms. Rue",CATALOG
1251,241924,SP1300,1998-12-25,SPORTS,2,"Jillian, Ms. Rue",CATALOG
1252,241924,SP3300,1998-12-25,SPORTS,2,"Jillian, Ms. Rue",CATALOG
1253,241924,SP3400,1998-12-25,SPORTS,1,"Jillian, Ms. Rue",CATALOG
1254,110993,SP1200,2000-07-04,SPORTS,1,"Jillian, Ms. Rue",CATALOG
1255,130222,TY4200,2000-10-16,TOYS,1,"Jillian, Ms. Rue",CATALOG
1256,158917,CC2200,2001-03-17,COLLECTIBLES,3,"Jillian, Ms. Rue",CATALOG
1257,163533,SP1000,2001-04-11,SPORTS,1,"Jillian, Ms. Rue",CATALOG
1258,122589,PT3100,1997-05-30,PETS,3,"Jones, Ms. Terri",CATALOG
1259,122777,SP1300,1997-05-31,SPORTS,1,"Jones, Ms. Terri",CATALOG
1260,143138,PT4400,1997-09-15,PETS,1,"Jones, Ms. Terri",CATALOG
1261,166327,PT3200,1998-01-20,PETS,2,"Jones, Ms. Terri",CATALOG
1262,209214,SP3100,1998-08-08,SPORTS,1,"Jones, Ms. Terri",CATALOG
1263,221809,TY3400,1998-09-30,TOYS,1,"Jones, Ms. Terri",CATALOG
1264,223296,PT3100,1998-10-06,PETS,4,"Jones, Ms. Terri",CATALOG
1265,122589,PT3100,2000-09-06,PETS,3,"Jones, Ms. Terri",CATALOG
1266,122777,SP1300,2000-09-07,SPORTS,1,"Jones, Ms. Terri",CATALOG
1267,143138,PT4400,2000-12-23,PETS,1,"Jones, Ms. Terri",CATALOG
1268,166327,PT3200,2001-04-29,PETS,2,"Jones, Ms. Terri",CATALOG
1269,102109,PT4300,1997-01-28,PETS,1,"Horner, Mr. J. M.",CATALOG
1270,113750,SP2500,1997-04-12,SPORTS,3,"Horner, Mr. J. M.",CATALOG
1271,121462,SW1207,1997-05-24,SOFTWARE,1,"Horner, Mr. J. M.",CATALOG
1272,121462,SW2147,1997-05-24,SOFTWARE,1,"Horner, Mr. J. M.",CATALOG
1273,121462,SW5493,1997-05-24,SOFTWARE,1,"Horner, Mr. J. M.",CATALOG
1274,131671,SP1500,1997-07-17,SPORTS,1,"Horner, Mr. J. M.",CATALOG
1275,131671,SP2000,1997-07-17,SPORTS,2,"Horner, Mr. J. M.",CATALOG
1276,131671,SP2500,1997-07-17,SPORTS,1,"Horner, Mr. J. M.",CATALOG
1277,131671,SP2700,1997-07-17,SPORTS,1,"Horner, Mr. J. M.",CATALOG
1278,131869,PT4100,1997-07-18,PETS,1,"Horner, Mr. J. M.",CATALOG
1279,132081,GD2000,1997-07-19,GARDENING,2,"Horner, Mr. J. M.",CATALOG
1280,132081,GD2000,1997-07-19,GARDENING,1,"Horner, Mr. J. M.",CATALOG
1281,132081,GD3100,1997-07-19,GARDENING,1,"Horner, Mr. J. M.",CATALOG
1282,132081,GD3400,1997-07-19,GARDENING,2,"Horner, Mr. J. M.",CATALOG
1283,169362,SW4187,1998-02-07,SOFTWARE,1,"Horner, Mr. J. M.",CATALOG
1284,169362,SW5952,1998-02-07,SOFTWARE,4,"Horner, Mr. J. M.",CATALOG
1285,169362,SW6269,1998-02-07,SOFTWARE,1,"Horner, Mr. J. M.",CATALOG
1286,169362,SW7935,1998-02-07,SOFTWARE,1,"Horner, Mr. J. M.",CATALOG
1287,176756,SP2700,1998-03-18,SPORTS,1,"Horner, Mr. J. M.",CATALOG
1288,177337,SP1000,1998-03-21,SPORTS,1,"Horner, Mr. J. M.",CATALOG
1289,193092,TY3700,1998-05-31,TOYS,1,"Horner, Mr. J. M.",CATALOG
1290,197104,PT4200,1998-06-17,PETS,1,"Horner, Mr. J. M.",CATALOG
1291,235407,PT3500,1998-11-27,PETS,1,"Horner, Mr. J. M.",CATALOG
1292,102109,PT4300,2000-05-07,PETS,1,"Horner, Mr. J. M.",CATALOG
1293,121462,SW1207,2000-08-31,SOFTWARE,1,"Horner, Mr. J. M.",CATALOG
1294,121462,SW2147,2000-08-31,SOFTWARE,1,"Horner, Mr. J. M.",CATALOG
1295,121462,SW5493,2000-08-31,SOFTWARE,1,"Horner, Mr. J. M.",CATALOG
1296,131869,PT4100,2000-10-25,PETS,1,"Horner, Mr. J. M.",CATALOG
1297,132081,GD2000,2000-10-26,GARDENING,2,"Horner, Mr. J. M.",CATALOG
1298,132081,GD2000,2000-10-26,GARDENING,1,"Horner, Mr. J. M.",CATALOG
1299,132081,GD3100,2000-10-26,GARDENING,1,"Horner, Mr. J. M.",CATALOG
1300,132081,GD3400,2000-10-26,GARDENING,2,"Horner, Mr. J. M.",CATALOG
1301,169362,SW4187,2001-05-17,SOFTWARE,1,"Horner, Mr. J. M.",CATALOG
1302,169362,SW5952,2001-05-17,SOFTWARE,4,"Horner, Mr. J. M.",CATALOG
1303,169362,SW6269,2001-05-17,SOFTWARE,1,"Horner, Mr. J. M.",CATALOG
1304,169362,SW7935,2001-05-17,SOFTWARE,1,"Horner, Mr. J. M.",CATALOG
1305,99998,TY2600,1997-01-12,TOYS,1,"Jackson, Mr. Ellis",CATALOG
1306,129834,PT1300,1997-07-07,PETS,1,"Jackson, Mr. Ellis",CATALOG
1307,129834,PT1400,1997-07-07,PETS,4,"Jackson, Mr. Ellis",CATALOG
1308,129834,PT2200,1997-07-07,PETS,3,"Jackson, Mr. Ellis",CATALOG
1309,130227,PT2400,1997-07-09,PETS,1,"Jackson, Mr. Ellis",CATALOG
1310,135894,PT4400,1997-08-08,PETS,1,"Jackson, Mr. Ellis",CATALOG
1311,148918,SP2600,1997-10-16,SPORTS,2,"Jackson, Mr. Ellis",CATALOG
1312,180063,TY3200,1998-04-03,TOYS,1,"Jackson, Mr. Ellis",CATALOG
1313,182267,GD4100,1998-04-13,GARDENING,3,"Jackson, Mr. Ellis",CATALOG
1314,184930,TY2500,1998-04-25,TOYS,4,"Jackson, Mr. Ellis",CATALOG
1315,197353,PT1100,1998-06-18,PETS,1,"Jackson, Mr. Ellis",CATALOG
1316,204316,SW2147,1998-07-18,SOFTWARE,3,"Jackson, Mr. Ellis",CATALOG
1317,204316,SW5338,1998-07-18,SOFTWARE,1,"Jackson, Mr. Ellis",CATALOG
1318,204316,SW7385,1998-07-18,SOFTWARE,1,"Jackson, Mr. Ellis",CATALOG
1319,204316,SW9521,1998-07-18,SOFTWARE,3,"Jackson, Mr. Ellis",CATALOG
1320,218730,PT1000,1998-09-17,PETS,1,"Jackson, Mr. Ellis",CATALOG
1321,218730,PT1400,1998-09-17,PETS,1,"Jackson, Mr. Ellis",CATALOG
1322,218730,PT2400,1998-09-17,PETS,4,"Jackson, Mr. Ellis",CATALOG
1323,218730,PT3300,1998-09-17,PETS,1,"Jackson, Mr. Ellis",CATALOG
1324,237332,SW6352,1998-12-05,SOFTWARE,1,"Jackson, Mr. Ellis",CATALOG
1325,237332,SW6531,1998-12-05,SOFTWARE,4,"Jackson, Mr. Ellis",CATALOG
1326,237332,SW7823,1998-12-05,SOFTWARE,1,"Jackson, Mr. Ellis",CATALOG
1327,99998,TY2600,2000-04-21,TOYS,1,"Jackson, Mr. Ellis",CATALOG
1328,129834,PT1300,2000-10-14,PETS,1,"Jackson, Mr. Ellis",CATALOG
1329,129834,PT1400,2000-10-14,PETS,4,"Jackson, Mr. Ellis",CATALOG
1330,129834,PT2200,2000-10-14,PETS,3,"Jackson, Mr. Ellis",CATALOG
1331,130227,PT2400,2000-10-16,PETS,1,"Jackson, Mr. Ellis",CATALOG
1332,135894,PT4400,2000-11-15,PETS,1,"Jackson, Mr. Ellis",CATALOG
1333,148918,SP2600,2001-01-23,SPORTS,2,"Jackson, Mr. Ellis",CATALOG
1334,115478,SP1200,1997-04-22,SPORTS,1,"Gilley, Ms. Sue",CATALOG
1335,159478,SP2300,1997-12-11,SPORTS,1,"Gilley, Ms. Sue",CATALOG
1336,167813,SW4792,1998-01-29,SOFTWARE,2,"Gilley, Ms. Sue",CATALOG
1337,187346,SP2700,1998-05-06,SPORTS,1,"Gilley, Ms. Sue",CATALOG
1338,197108,SP1500,1998-06-17,SPORTS,1,"Gilley, Ms. Sue",CATALOG
1339,203183,PT1200,1998-07-13,PETS,4,"Gilley, Ms. Sue",CATALOG
1340,203183,PT3200,1998-07-13,PETS,1,"Gilley, Ms. Sue",CATALOG
1341,203183,PT4400,1998-07-13,PETS,1,"Gilley, Ms. Sue",CATALOG
1342,203183,PT4600,1998-07-13,PETS,1,"Gilley, Ms. Sue",CATALOG
1343,216861,PT2000,1998-09-09,PETS,1,"Gilley, Ms. Sue",CATALOG
1344,216861,PT2400,1998-09-09,PETS,4,"Gilley, Ms. Sue",CATALOG
1345,216861,PT3300,1998-09-09,PETS,1,"Gilley, Ms. Sue",CATALOG
1346,234271,SW4773,1998-11-22,SOFTWARE,1,"Gilley, Ms. Sue",CATALOG
1347,242593,TY1200,1998-12-28,TOYS,1,"Gilley, Ms. Sue",CATALOG
1348,115478,SP1200,2000-07-30,SPORTS,1,"Gilley, Ms. Sue",CATALOG
1349,159478,SP2300,2001-03-20,SPORTS,1,"Gilley, Ms. Sue",CATALOG
1350,105195,PT4300,1997-02-19,PETS,2,"Jones, Ms. Margaret",CATALOG
1351,126013,SP3300,1997-06-17,SPORTS,1,"Jones, Ms. Margaret",CATALOG
1352,129637,SP1000,1997-07-06,SPORTS,4,"Jones, Ms. Margaret",CATALOG
1353,129637,SP1300,1997-07-06,SPORTS,1,"Jones, Ms. Margaret",CATALOG
1354,129637,SP2000,1997-07-06,SPORTS,4,"Jones, Ms. Margaret",CATALOG
1355,129637,SP3400,1997-07-06,SPORTS,3,"Jones, Ms. Margaret",CATALOG
1356,130398,CC4200,1997-07-10,COLLECTIBLES,1,"Jones, Ms. Margaret",CATALOG
1357,143734,PT4200,1997-09-18,PETS,1,"Jones, Ms. Margaret",CATALOG
1358,146746,PT4500,1997-10-04,PETS,1,"Jones, Ms. Margaret",CATALOG
1359,183350,GD1400,1998-04-18,GARDENING,1,"Jones, Ms. Margaret",CATALOG
1360,183350,GD1500,1998-04-18,GARDENING,1,"Jones, Ms. Margaret",CATALOG
1361,183350,GD2100,1998-04-18,GARDENING,3,"Jones, Ms. Margaret",CATALOG
1362,183350,GD3400,1998-04-18,GARDENING,1,"Jones, Ms. Margaret",CATALOG
1363,184734,PT4400,1998-04-24,PETS,1,"Jones, Ms. Margaret",CATALOG
1364,186491,PT2200,1998-05-02,PETS,1,"Jones, Ms. Margaret",CATALOG
1365,196610,SP2000,1998-06-15,SPORTS,1,"Jones, Ms. Margaret",CATALOG
1366,196610,SP2300,1998-06-15,SPORTS,3,"Jones, Ms. Margaret",CATALOG
1367,196610,SP3100,1998-06-15,SPORTS,3,"Jones, Ms. Margaret",CATALOG
1368,203861,TY1750,1998-07-16,TOYS,1,"Jones, Ms. Margaret",CATALOG
1369,205481,SP2000,1998-07-23,SPORTS,1,"Jones, Ms. Margaret",CATALOG
1370,105195,PT4300,2000-05-29,PETS,2,"Jones, Ms. Margaret",CATALOG
1371,126013,SP3300,2000-09-24,SPORTS,1,"Jones, Ms. Margaret",CATALOG
1372,129637,SP1000,2000-10-13,SPORTS,4,"Jones, Ms. Margaret",CATALOG
1373,129637,SP1300,2000-10-13,SPORTS,1,"Jones, Ms. Margaret",CATALOG
1374,129637,SP2000,2000-10-13,SPORTS,4,"Jones, Ms. Margaret",CATALOG
1375,129637,SP3400,2000-10-13,SPORTS,3,"Jones, Ms. Margaret",CATALOG
1376,130398,CC4200,2000-10-17,COLLECTIBLES,1,"Jones, Ms. Margaret",CATALOG
1377,143734,PT4200,2000-12-26,PETS,1,"Jones, Ms. Margaret",CATALOG
1378,146746,PT4500,2001-01-11,PETS,1,"Jones, Ms. Margaret",CATALOG
1379,100784,SP2700,1997-01-18,SPORTS,1,"Moffet, Ms. Katarine",CATALOG
1380,113757,TY1950,1997-04-12,TOYS,3,"Moffet, Ms. Katarine",CATALOG
1381,124646,SP3400,1997-06-10,SPORTS,1,"Moffet, Ms. Katarine",CATALOG
1382,124829,GD2200,1997-06-11,GARDENING,1,"Moffet, Ms. Katarine",CATALOG
1383,135138,GD1500,1997-08-04,GARDENING,1,"Moffet, Ms. Katarine",CATALOG
1384,150217,PT3300,1997-10-23,PETS,2,"Moffet, Ms. Katarine",CATALOG
1385,150217,PT3500,1997-10-23,PETS,2,"Moffet, Ms. Katarine",CATALOG
1386,150217,PT4100,1997-10-23,PETS,1,"Moffet, Ms. Katarine",CATALOG
1387,150217,PT4400,1997-10-23,PETS,3,"Moffet, Ms. Katarine",CATALOG
1388,160439,TY5400,1997-12-16,TOYS,3,"Moffet, Ms. Katarine",CATALOG
1389,176966,SP1400,1998-03-19,SPORTS,4,"Moffet, Ms. Katarine",CATALOG
1390,177343,SP1600,1998-03-21,SPORTS,1,"Moffet, Ms. Katarine",CATALOG
1391,182271,PT4100,1998-04-13,PETS,1,"Moffet, Ms. Katarine",CATALOG
1392,186037,GD2200,1998-04-30,GARDENING,1,"Moffet, Ms. Katarine",CATALOG
1393,196875,TY5200,1998-06-16,TOYS,1,"Moffet, Ms. Katarine",CATALOG
1394,224696,PT1300,1998-10-12,PETS,1,"Moffet, Ms. Katarine",CATALOG
1395,224696,PT1400,1998-10-12,PETS,1,"Moffet, Ms. Katarine",CATALOG
1396,224696,PT3100,1998-10-12,PETS,1,"Moffet, Ms. Katarine",CATALOG
1397,224696,PT3500,1998-10-12,PETS,1,"Moffet, Ms. Katarine",CATALOG
1398,230059,SW7935,1998-11-04,SOFTWARE,1,"Moffet, Ms. Katarine",CATALOG
1399,100784,SP2700,2000-04-27,SPORTS,1,"Moffet, Ms. Katarine",CATALOG
1400,113757,TY1950,2000-07-20,TOYS,3,"Moffet, Ms. Katarine",CATALOG
1401,124646,SP3400,2000-09-17,SPORTS,1,"Moffet, Ms. Katarine",CATALOG
